week;indicator;inc;inc_low;inc_up;inc100;inc100_low;inc100_up;geo_insee;geo_name
202302;25;23117;17490;28744;447;338;556;93;PROVENCE-ALPES-COTE-D-AZUR
202302;25;5250;2701;7799;134;69;199;52;PAYS-DE-LA-LOIRE
202302;25;2146;612;3680;63;18;108;28;NORMANDIE
202302;25;5725;3154;8296;94;52;136;32;HAUTS-DE-FRANCE
202302;25;16343;12309;20377;268;202;334;76;OCCITANIE
202302;25;17012;13230;20794;137;106;168;11;ILE-DE-FRANCE
202302;25;802;390;1214;230;112;348;94;CORSE
202302;25;6340;3759;8921;241;143;339;24;CENTRE-VAL-DE-LOIRE
202302;25;5972;3878;8066;172;112;232;53;BRETAGNE
202302;25;4314;2700;5928;150;94;206;27;BOURGOGNE-FRANCHE-COMTE
202302;25;13226;10271;16181;160;124;196;84;AUVERGNE-RHONE-ALPES
202302;25;17358;13113;21603;281;212;350;75;NOUVELLE-AQUITAINE
202302;25;10311;7362;13260;182;130;234;44;GRAND EST
202301;25;23129;17271;28987;447;334;560;93;PROVENCE-ALPES-COTE-D-AZUR
202301;25;6345;3531;9159;162;90;234;52;PAYS-DE-LA-LOIRE
202301;25;3373;1740;5006;99;51;147;28;NORMANDIE
202301;25;13335;9192;17478;219;151;287;32;HAUTS-DE-FRANCE
202301;25;25852;20815;30889;424;341;507;76;OCCITANIE
202301;25;27876;22945;32807;225;185;265;11;ILE-DE-FRANCE
202301;25;598;249;947;171;71;271;94;CORSE
202301;25;5310;3852;6768;202;147;257;24;CENTRE-VAL-DE-LOIRE
202301;25;7655;5006;10304;221;145;297;53;BRETAGNE
202301;25;6014;3896;8132;209;135;283;27;BOURGOGNE-FRANCHE-COMTE
202301;25;20715;16400;25030;251;199;303;84;AUVERGNE-RHONE-ALPES
202301;25;24549;18972;30126;398;308;488;75;NOUVELLE-AQUITAINE
202301;25;14378;11059;17697;254;195;313;44;GRAND EST
202252;25;18155;12648;23662;352;245;459;93;PROVENCE-ALPES-COTE-D-AZUR
202252;25;8335;5021;11649;214;129;299;52;PAYS-DE-LA-LOIRE
202252;25;3397;2017;4777;100;59;141;28;NORMANDIE
202252;25;20902;16099;25705;343;264;422;32;HAUTS-DE-FRANCE
202252;25;28617;23375;33859;472;385;559;76;OCCITANIE
202252;25;27880;22422;33338;225;181;269;11;ILE-DE-FRANCE
202252;25;624;243;1005;181;71;291;94;CORSE
202252;25;6714;4763;8665;255;181;329;24;CENTRE-VAL-DE-LOIRE
202252;25;9324;6838;11810;271;199;343;53;BRETAGNE
202252;25;7612;5290;9934;264;183;345;27;BOURGOGNE-FRANCHE-COMTE
202252;25;22615;17452;27778;275;212;338;84;AUVERGNE-RHONE-ALPES
202252;25;23255;18382;28128;378;299;457;75;NOUVELLE-AQUITAINE
202252;25;13569;8625;18513;240;153;327;44;GRAND EST
202251;25;31460;24896;38024;610;483;737;93;PROVENCE-ALPES-COTE-D-AZUR
202251;25;17241;13245;21237;442;339;545;52;PAYS-DE-LA-LOIRE
202251;25;6736;4115;9357;198;121;275;28;NORMANDIE
202251;25;51454;43612;59296;844;715;973;32;HAUTS-DE-FRANCE
202251;25;28040;22889;33191;463;378;548;76;OCCITANIE
202251;25;53726;45485;61967;434;367;501;11;ILE-DE-FRANCE
202251;25;734;296;1172;212;85;339;94;CORSE
202251;25;14598;10735;18461;555;408;702;24;CENTRE-VAL-DE-LOIRE
202251;25;29071;23438;34704;844;680;1008;53;BRETAGNE
202251;25;9515;6763;12267;330;234;426;27;BOURGOGNE-FRANCHE-COMTE
202251;25;30381;25087;35675;370;306;434;84;AUVERGNE-RHONE-ALPES
202251;25;28184;22831;33537;458;371;545;75;NOUVELLE-AQUITAINE
202251;25;30068;23345;36791;531;412;650;44;GRAND EST
202250;25;49241;38909;59573;955;755;1155;93;PROVENCE-ALPES-COTE-D-AZUR
202250;25;26826;21190;32462;688;543;833;52;PAYS-DE-LA-LOIRE
202250;25;38801;12931;64671;1142;381;1903;28;NORMANDIE
202250;25;37433;31186;43680;614;512;716;32;HAUTS-DE-FRANCE
202250;25;25158;20789;29527;415;343;487;76;OCCITANIE
202250;25;58211;50633;65789;470;409;531;11;ILE-DE-FRANCE
202250;25;1480;983;1977;428;284;572;94;CORSE
202250;25;11423;8854;13992;434;336;532;24;CENTRE-VAL-DE-LOIRE
202250;25;30491;25578;35404;885;742;1028;53;BRETAGNE
202250;25;6985;3784;10186;243;132;354;27;BOURGOGNE-FRANCHE-COMTE
202250;25;33744;27984;39504;411;341;481;84;AUVERGNE-RHONE-ALPES
202250;25;42386;36381;48391;689;591;787;75;NOUVELLE-AQUITAINE
202250;25;20416;15891;24941;360;280;440;44;GRAND EST
202249;25;40512;33121;47903;786;643;929;93;PROVENCE-ALPES-COTE-D-AZUR
202249;25;14660;10624;18696;376;272;480;52;PAYS-DE-LA-LOIRE
202249;25;11044;7920;14168;325;233;417;28;NORMANDIE
202249;25;23386;18769;28003;384;308;460;32;HAUTS-DE-FRANCE
202249;25;29151;23147;35155;481;382;580;76;OCCITANIE
202249;25;43759;37212;50306;354;301;407;11;ILE-DE-FRANCE
202249;25;881;439;1323;255;127;383;94;CORSE
202249;25;10374;7747;13001;394;294;494;24;CENTRE-VAL-DE-LOIRE
202249;25;21922;18245;25599;636;529;743;53;BRETAGNE
202249;25;8436;5955;10917;293;207;379;27;BOURGOGNE-FRANCHE-COMTE
202249;25;27043;22031;32055;329;268;390;84;AUVERGNE-RHONE-ALPES
202249;25;34813;29095;40531;566;473;659;75;NOUVELLE-AQUITAINE
202249;25;17791;13440;22142;314;237;391;44;GRAND EST
202248;25;34832;28314;41350;675;549;801;93;PROVENCE-ALPES-COTE-D-AZUR
202248;25;10336;7313;13359;265;187;343;52;PAYS-DE-LA-LOIRE
202248;25;6819;3357;10281;201;99;303;28;NORMANDIE
202248;25;19155;15239;23071;314;250;378;32;HAUTS-DE-FRANCE
202248;25;24085;19032;29138;398;315;481;76;OCCITANIE
202248;25;35446;29738;41154;286;240;332;11;ILE-DE-FRANCE
202248;25;177;42;312;51;12;90;94;CORSE
202248;25;5619;3976;7262;214;152;276;24;CENTRE-VAL-DE-LOIRE
202248;25;15908;12778;19038;462;371;553;53;BRETAGNE
202248;25;8618;5768;11468;299;200;398;27;BOURGOGNE-FRANCHE-COMTE
202248;25;21640;17597;25683;263;214;312;84;AUVERGNE-RHONE-ALPES
202248;25;24763;20063;29463;403;327;479;75;NOUVELLE-AQUITAINE
202248;25;13892;10578;17206;245;186;304;44;GRAND EST
202247;25;30126;23832;36420;584;462;706;93;PROVENCE-ALPES-COTE-D-AZUR
202247;25;6261;3639;8883;161;94;228;52;PAYS-DE-LA-LOIRE
202247;25;6320;3144;9496;186;93;279;28;NORMANDIE
202247;25;15463;11488;19438;254;189;319;32;HAUTS-DE-FRANCE
202247;25;14229;11117;17341;235;184;286;76;OCCITANIE
202247;25;28579;19835;37323;231;160;302;11;ILE-DE-FRANCE
202247;25;288;123;453;83;35;131;94;CORSE
202247;25;7008;4615;9401;266;175;357;24;CENTRE-VAL-DE-LOIRE
202247;25;13515;10353;16677;392;300;484;53;BRETAGNE
202247;25;8243;5525;10961;286;192;380;27;BOURGOGNE-FRANCHE-COMTE
202247;25;17355;13966;20744;211;170;252;84;AUVERGNE-RHONE-ALPES
202247;25;25059;19992;30126;408;326;490;75;NOUVELLE-AQUITAINE
202247;25;14131;10655;17607;249;188;310;44;GRAND EST
202246;25;22112;16806;27418;429;326;532;93;PROVENCE-ALPES-COTE-D-AZUR
202246;25;5562;3374;7750;143;87;199;52;PAYS-DE-LA-LOIRE
202246;25;2646;383;4909;78;11;145;28;NORMANDIE
202246;25;13776;9632;17920;226;158;294;32;HAUTS-DE-FRANCE
202246;25;12240;9201;15279;202;152;252;76;OCCITANIE
202246;25;19391;15347;23435;157;124;190;11;ILE-DE-FRANCE
202246;25;463;122;804;134;35;233;94;CORSE
202246;25;6195;4267;8123;235;162;308;24;CENTRE-VAL-DE-LOIRE
202246;25;10909;7785;14033;317;226;408;53;BRETAGNE
202246;25;5199;3151;7247;181;110;252;27;BOURGOGNE-FRANCHE-COMTE
202246;25;14189;10933;17445;173;133;213;84;AUVERGNE-RHONE-ALPES
202246;25;14037;10553;17521;228;171;285;75;NOUVELLE-AQUITAINE
202246;25;10894;7615;14173;192;134;250;44;GRAND EST
202245;25;14893;10591;19195;289;206;372;93;PROVENCE-ALPES-COTE-D-AZUR
202245;25;2895;1309;4481;74;33;115;52;PAYS-DE-LA-LOIRE
202245;25;1439;0;3266;42;0;96;28;NORMANDIE
202245;25;9717;6282;13152;159;103;215;32;HAUTS-DE-FRANCE
202245;25;10405;7404;13406;172;122;222;76;OCCITANIE
202245;25;13303;9819;16787;107;79;135;11;ILE-DE-FRANCE
202245;25;642;146;1138;186;43;329;94;CORSE
202245;25;3542;1995;5089;135;76;194;24;CENTRE-VAL-DE-LOIRE
202245;25;6789;4623;8955;197;134;260;53;BRETAGNE
202245;25;4779;2005;7553;166;70;262;27;BOURGOGNE-FRANCHE-COMTE
202245;25;10187;7483;12891;124;91;157;84;AUVERGNE-RHONE-ALPES
202245;25;11456;7574;15338;186;123;249;75;NOUVELLE-AQUITAINE
202245;25;8362;5631;11093;148;100;196;44;GRAND EST
202244;25;10507;6865;14149;204;133;275;93;PROVENCE-ALPES-COTE-D-AZUR
202244;25;2546;1064;4028;65;27;103;52;PAYS-DE-LA-LOIRE
202244;25;289;0;916;9;0;27;28;NORMANDIE
202244;25;5351;3015;7687;88;50;126;32;HAUTS-DE-FRANCE
202244;25;7113;4070;10156;117;67;167;76;OCCITANIE
202244;25;11426;8340;14512;92;67;117;11;ILE-DE-FRANCE
202244;25;184;51;317;53;14;92;94;CORSE
202244;25;3652;1996;5308;139;76;202;24;CENTRE-VAL-DE-LOIRE
202244;25;8860;5893;11827;257;171;343;53;BRETAGNE
202244;25;4619;2241;6997;160;77;243;27;BOURGOGNE-FRANCHE-COMTE
202244;25;10298;6831;13765;125;83;167;84;AUVERGNE-RHONE-ALPES
202244;25;7358;4627;10089;120;76;164;75;NOUVELLE-AQUITAINE
202244;25;8272;4308;12236;146;76;216;44;GRAND EST
202243;25;14417;8889;19945;280;173;387;93;PROVENCE-ALPES-COTE-D-AZUR
202243;25;5990;3827;8153;154;98;210;52;PAYS-DE-LA-LOIRE
202243;25;4808;0;9860;142;0;291;28;NORMANDIE
202243;25;11337;7377;15297;186;121;251;32;HAUTS-DE-FRANCE
202243;25;7010;4178;9842;116;69;163;76;OCCITANIE
202243;25;23019;16768;29270;186;135;237;11;ILE-DE-FRANCE
202243;25;943;437;1449;273;126;420;94;CORSE
202243;25;3575;1860;5290;136;71;201;24;CENTRE-VAL-DE-LOIRE
202243;25;8431;5109;11753;245;149;341;53;BRETAGNE
202243;25;3645;2048;5242;127;72;182;27;BOURGOGNE-FRANCHE-COMTE
202243;25;10301;7410;13192;125;90;160;84;AUVERGNE-RHONE-ALPES
202243;25;15208;10806;19610;247;175;319;75;NOUVELLE-AQUITAINE
202243;25;5818;2844;8792;103;50;156;44;GRAND EST
202242;25;17872;10496;25248;347;204;490;93;PROVENCE-ALPES-COTE-D-AZUR
202242;25;4487;2660;6314;115;68;162;52;PAYS-DE-LA-LOIRE
202242;25;3027;944;5110;89;28;150;28;NORMANDIE
202242;25;11523;7381;15665;189;121;257;32;HAUTS-DE-FRANCE
202242;25;11095;7463;14727;183;123;243;76;OCCITANIE
202242;25;18135;13845;22425;147;112;182;11;ILE-DE-FRANCE
202242;25;802;384;1220;232;111;353;94;CORSE
202242;25;4097;2400;5794;156;92;220;24;CENTRE-VAL-DE-LOIRE
202242;25;5576;3830;7322;162;111;213;53;BRETAGNE
202242;25;3822;2157;5487;133;75;191;27;BOURGOGNE-FRANCHE-COMTE
202242;25;11836;8838;14834;144;108;180;84;AUVERGNE-RHONE-ALPES
202242;25;19870;15399;24341;323;250;396;75;NOUVELLE-AQUITAINE
202242;25;7530;4555;10505;133;80;186;44;GRAND EST
202241;25;11829;7443;16215;229;144;314;93;PROVENCE-ALPES-COTE-D-AZUR
202241;25;5133;2390;7876;132;62;202;52;PAYS-DE-LA-LOIRE
202241;25;1835;614;3056;54;18;90;28;NORMANDIE
202241;25;10024;6367;13681;164;104;224;32;HAUTS-DE-FRANCE
202241;25;9281;6091;12471;153;100;206;76;OCCITANIE
202241;25;20682;16402;24962;167;132;202;11;ILE-DE-FRANCE
202241;25;659;278;1040;191;81;301;94;CORSE
202241;25;4247;2835;5659;161;107;215;24;CENTRE-VAL-DE-LOIRE
202241;25;6863;4749;8977;199;138;260;53;BRETAGNE
202241;25;6675;4691;8659;232;163;301;27;BOURGOGNE-FRANCHE-COMTE
202241;25;9680;7153;12207;118;87;149;84;AUVERGNE-RHONE-ALPES
202241;25;15511;12025;18997;252;195;309;75;NOUVELLE-AQUITAINE
202241;25;13990;10601;17379;247;187;307;44;GRAND EST
202240;25;17095;11559;22631;331;224;438;93;PROVENCE-ALPES-COTE-D-AZUR
202240;25;4619;2155;7083;119;56;182;52;PAYS-DE-LA-LOIRE
202240;25;2996;1219;4773;88;36;140;28;NORMANDIE
202240;25;9889;6706;13072;162;110;214;32;HAUTS-DE-FRANCE
202240;25;7840;4642;11038;129;76;182;76;OCCITANIE
202240;25;17243;13632;20854;139;110;168;11;ILE-DE-FRANCE
202240;25;1316;343;2289;381;99;663;94;CORSE
202240;25;4310;2649;5971;164;101;227;24;CENTRE-VAL-DE-LOIRE
202240;25;7600;5407;9793;221;157;285;53;BRETAGNE
202240;25;5997;4155;7839;208;144;272;27;BOURGOGNE-FRANCHE-COMTE
202240;25;10051;7354;12748;122;89;155;84;AUVERGNE-RHONE-ALPES
202240;25;11358;8296;14420;185;135;235;75;NOUVELLE-AQUITAINE
202240;25;11920;8898;14942;210;157;263;44;GRAND EST
202239;25;18875;12733;25017;366;247;485;93;PROVENCE-ALPES-COTE-D-AZUR
202239;25;2749;1331;4167;71;35;107;52;PAYS-DE-LA-LOIRE
202239;25;3161;0;6646;93;0;196;28;NORMANDIE
202239;25;11876;8529;15223;195;140;250;32;HAUTS-DE-FRANCE
202239;25;7404;4681;10127;122;77;167;76;OCCITANIE
202239;25;17193;13347;21039;139;108;170;11;ILE-DE-FRANCE
202239;25;1173;387;1959;339;112;566;94;CORSE
202239;25;4175;2239;6111;159;85;233;24;CENTRE-VAL-DE-LOIRE
202239;25;5991;4097;7885;174;119;229;53;BRETAGNE
202239;25;6757;4815;8699;235;168;302;27;BOURGOGNE-FRANCHE-COMTE
202239;25;10955;7826;14084;133;95;171;84;AUVERGNE-RHONE-ALPES
202239;25;11723;8272;15174;191;135;247;75;NOUVELLE-AQUITAINE
202239;25;11899;8893;14905;210;157;263;44;GRAND EST
202238;25;13865;9078;18652;269;176;362;93;PROVENCE-ALPES-COTE-D-AZUR
202238;25;2217;795;3639;57;21;93;52;PAYS-DE-LA-LOIRE
202238;25;4182;946;7418;123;28;218;28;NORMANDIE
202238;25;6513;3999;9027;107;66;148;32;HAUTS-DE-FRANCE
202238;25;5231;2548;7914;86;42;130;76;OCCITANIE
202238;25;12826;9523;16129;104;77;131;11;ILE-DE-FRANCE
202238;25;710;47;1373;205;13;397;94;CORSE
202238;25;3100;1501;4699;118;57;179;24;CENTRE-VAL-DE-LOIRE
202238;25;6264;4059;8469;182;118;246;53;BRETAGNE
202238;25;5390;3489;7291;187;121;253;27;BOURGOGNE-FRANCHE-COMTE
202238;25;7200;4839;9561;88;59;117;84;AUVERGNE-RHONE-ALPES
202238;25;7540;4725;10355;123;77;169;75;NOUVELLE-AQUITAINE
202238;25;8127;5064;11190;143;89;197;44;GRAND EST
202237;25;8619;5306;11932;167;103;231;93;PROVENCE-ALPES-COTE-D-AZUR
202237;25;3742;1575;5909;96;40;152;52;PAYS-DE-LA-LOIRE
202237;25;1001;112;1890;29;3;55;28;NORMANDIE
202237;25;4943;2814;7072;81;46;116;32;HAUTS-DE-FRANCE
202237;25;3001;961;5041;50;16;84;76;OCCITANIE
202237;25;8788;6068;11508;71;49;93;11;ILE-DE-FRANCE
202237;25;243;5;481;70;1;139;94;CORSE
202237;25;2547;1216;3878;97;46;148;24;CENTRE-VAL-DE-LOIRE
202237;25;6642;4043;9241;193;118;268;53;BRETAGNE
202237;25;5153;3164;7142;179;110;248;27;BOURGOGNE-FRANCHE-COMTE
202237;25;4773;3022;6524;58;37;79;84;AUVERGNE-RHONE-ALPES
202237;25;6104;3757;8451;99;61;137;75;NOUVELLE-AQUITAINE
202237;25;4498;1844;7152;79;32;126;44;GRAND EST
202236;25;6509;3797;9221;126;73;179;93;PROVENCE-ALPES-COTE-D-AZUR
202236;25;2399;779;4019;62;20;104;52;PAYS-DE-LA-LOIRE
202236;25;776;35;1517;23;1;45;28;NORMANDIE
202236;25;4143;1978;6308;68;32;104;32;HAUTS-DE-FRANCE
202236;25;2729;1017;4441;45;17;73;76;OCCITANIE
202236;25;4641;2660;6622;37;21;53;11;ILE-DE-FRANCE
202236;25;324;78;570;94;23;165;94;CORSE
202236;25;1141;251;2031;43;9;77;24;CENTRE-VAL-DE-LOIRE
202236;25;1798;433;3163;52;12;92;53;BRETAGNE
202236;25;3580;2048;5112;124;71;177;27;BOURGOGNE-FRANCHE-COMTE
202236;25;3410;1986;4834;42;25;59;84;AUVERGNE-RHONE-ALPES
202236;25;5645;3278;8012;92;54;130;75;NOUVELLE-AQUITAINE
202236;25;2364;672;4056;42;12;72;44;GRAND EST
202235;25;2490;473;4507;48;9;87;93;PROVENCE-ALPES-COTE-D-AZUR
202235;25;1143;261;2025;29;6;52;52;PAYS-DE-LA-LOIRE
202235;25;263;0;627;8;0;19;28;NORMANDIE
202235;25;2843;944;4742;47;16;78;32;HAUTS-DE-FRANCE
202235;25;4908;2573;7243;81;42;120;76;OCCITANIE
202235;25;5075;2622;7528;41;21;61;11;ILE-DE-FRANCE
202235;25;402;177;627;116;51;181;94;CORSE
202235;25;1332;123;2541;51;5;97;24;CENTRE-VAL-DE-LOIRE
202235;25;2573;1266;3880;75;37;113;53;BRETAGNE
202235;25;1869;675;3063;65;24;106;27;BOURGOGNE-FRANCHE-COMTE
202235;25;3618;1958;5278;44;24;64;84;AUVERGNE-RHONE-ALPES
202235;25;3539;1740;5338;58;29;87;75;NOUVELLE-AQUITAINE
202235;25;2659;721;4597;47;13;81;44;GRAND EST
202234;25;6445;1767;11123;125;34;216;93;PROVENCE-ALPES-COTE-D-AZUR
202234;25;1442;353;2531;37;9;65;52;PAYS-DE-LA-LOIRE
202234;25;219;0;551;6;0;16;28;NORMANDIE
202234;25;2827;785;4869;46;13;79;32;HAUTS-DE-FRANCE
202234;25;3597;1599;5595;59;26;92;76;OCCITANIE
202234;25;4475;2476;6474;36;20;52;11;ILE-DE-FRANCE
202234;25;555;128;982;161;37;285;94;CORSE
202234;25;548;48;1048;21;2;40;24;CENTRE-VAL-DE-LOIRE
202234;25;2961;973;4949;86;28;144;53;BRETAGNE
202234;25;2499;877;4121;87;31;143;27;BOURGOGNE-FRANCHE-COMTE
202234;25;1178;240;2116;14;3;25;84;AUVERGNE-RHONE-ALPES
202234;25;2402;970;3834;39;16;62;75;NOUVELLE-AQUITAINE
202234;25;4003;1363;6643;71;24;118;44;GRAND EST
202233;25;4378;1460;7296;85;28;142;93;PROVENCE-ALPES-COTE-D-AZUR
202233;25;529;0;1178;14;0;31;52;PAYS-DE-LA-LOIRE
202233;25;131;0;389;4;0;12;28;NORMANDIE
202233;25;1048;0;2153;17;0;35;32;HAUTS-DE-FRANCE
202233;25;5205;2452;7958;86;41;131;76;OCCITANIE
202233;25;2940;1074;4806;24;9;39;11;ILE-DE-FRANCE
202233;25;1024;325;1723;296;94;498;94;CORSE
202233;25;726;14;1438;28;1;55;24;CENTRE-VAL-DE-LOIRE
202233;25;1115;232;1998;32;6;58;53;BRETAGNE
202233;25;703;0;1566;24;0;54;27;BOURGOGNE-FRANCHE-COMTE
202233;25;1905;358;3452;23;4;42;84;AUVERGNE-RHONE-ALPES
202233;25;4078;1921;6235;66;31;101;75;NOUVELLE-AQUITAINE
202233;25;2630;215;5045;46;3;89;44;GRAND EST
202232;25;4319;1338;7300;84;26;142;93;PROVENCE-ALPES-COTE-D-AZUR
202232;25;2159;596;3722;55;15;95;52;PAYS-DE-LA-LOIRE
202232;25;225;0;608;7;0;18;28;NORMANDIE
202232;25;2273;228;4318;37;3;71;32;HAUTS-DE-FRANCE
202232;25;12218;6911;17525;202;114;290;76;OCCITANIE
202232;25;2173;439;3907;18;4;32;11;ILE-DE-FRANCE
202232;25;517;19;1015;150;6;294;94;CORSE
202232;25;923;145;1701;35;5;65;24;CENTRE-VAL-DE-LOIRE
202232;25;1133;239;2027;33;7;59;53;BRETAGNE
202232;25;1735;487;2983;60;17;103;27;BOURGOGNE-FRANCHE-COMTE
202232;25;2579;1031;4127;31;12;50;84;AUVERGNE-RHONE-ALPES
202232;25;4302;1882;6722;70;31;109;75;NOUVELLE-AQUITAINE
202232;25;4254;1633;6875;75;29;121;44;GRAND EST
202231;25;6708;3195;10221;130;62;198;93;PROVENCE-ALPES-COTE-D-AZUR
202231;25;3397;1025;5769;87;26;148;52;PAYS-DE-LA-LOIRE
202231;25;825;76;1574;24;2;46;28;NORMANDIE
202231;25;2604;604;4604;43;10;76;32;HAUTS-DE-FRANCE
202231;25;6281;3222;9340;104;54;154;76;OCCITANIE
202231;25;5363;2478;8248;43;20;66;11;ILE-DE-FRANCE
202231;25;230;0;573;67;0;166;94;CORSE
202231;25;1438;421;2455;55;16;94;24;CENTRE-VAL-DE-LOIRE
202231;25;223;0;480;6;0;13;53;BRETAGNE
202231;25;1552;387;2717;54;14;94;27;BOURGOGNE-FRANCHE-COMTE
202231;25;5415;2082;8748;66;25;107;84;AUVERGNE-RHONE-ALPES
202231;25;4799;2207;7391;78;36;120;75;NOUVELLE-AQUITAINE
202231;25;2970;1377;4563;52;24;80;44;GRAND EST
202230;25;9990;5572;14408;194;108;280;93;PROVENCE-ALPES-COTE-D-AZUR
202230;25;183;0;577;5;0;15;52;PAYS-DE-LA-LOIRE
202230;25;0;0;0;0;0;0;28;NORMANDIE
202230;25;2640;648;4632;43;10;76;32;HAUTS-DE-FRANCE
202230;25;6953;4153;9753;115;69;161;76;OCCITANIE
202230;25;6004;2948;9060;49;24;74;11;ILE-DE-FRANCE
202230;25;10;0;50;3;0;15;94;CORSE
202230;25;1568;579;2557;60;22;98;24;CENTRE-VAL-DE-LOIRE
202230;25;1398;0;2894;41;0;84;53;BRETAGNE
202230;25;2044;804;3284;71;28;114;27;BOURGOGNE-FRANCHE-COMTE
202230;25;8309;5334;11284;101;65;137;84;AUVERGNE-RHONE-ALPES
202230;25;4394;1482;7306;71;24;118;75;NOUVELLE-AQUITAINE
202230;25;4059;2067;6051;72;37;107;44;GRAND EST
202229;25;8889;4746;13032;172;92;252;93;PROVENCE-ALPES-COTE-D-AZUR
202229;25;2213;0;4893;57;0;126;52;PAYS-DE-LA-LOIRE
202229;25;635;0;1749;19;0;52;28;NORMANDIE
202229;25;2558;420;4696;42;7;77;32;HAUTS-DE-FRANCE
202229;25;7766;5098;10434;128;84;172;76;OCCITANIE
202229;25;5601;3008;8194;45;24;66;11;ILE-DE-FRANCE
202229;25;278;90;466;80;26;134;94;CORSE
202229;25;586;0;1208;22;0;46;24;CENTRE-VAL-DE-LOIRE
202229;25;3546;1527;5565;103;44;162;53;BRETAGNE
202229;25;4075;2134;6016;142;75;209;27;BOURGOGNE-FRANCHE-COMTE
202229;25;4132;2047;6217;50;25;75;84;AUVERGNE-RHONE-ALPES
202229;25;10974;6384;15564;178;103;253;75;NOUVELLE-AQUITAINE
202229;25;7377;4816;9938;130;85;175;44;GRAND EST
202228;25;10299;5314;15284;200;103;297;93;PROVENCE-ALPES-COTE-D-AZUR
202228;25;4741;1468;8014;122;38;206;52;PAYS-DE-LA-LOIRE
202228;25;581;0;1384;17;0;41;28;NORMANDIE
202228;25;3832;1715;5949;63;28;98;32;HAUTS-DE-FRANCE
202228;25;5926;3589;8263;98;59;137;76;OCCITANIE
202228;25;10856;7426;14286;88;60;116;11;ILE-DE-FRANCE
202228;25;62;0;152;18;0;44;94;CORSE
202228;25;642;99;1185;24;3;45;24;CENTRE-VAL-DE-LOIRE
202228;25;4963;2859;7067;144;83;205;53;BRETAGNE
202228;25;1821;207;3435;63;7;119;27;BOURGOGNE-FRANCHE-COMTE
202228;25;5771;3317;8225;70;40;100;84;AUVERGNE-RHONE-ALPES
202228;25;11194;7386;15002;182;120;244;75;NOUVELLE-AQUITAINE
202228;25;6189;3724;8654;109;65;153;44;GRAND EST
202227;25;12314;8176;16452;239;159;319;93;PROVENCE-ALPES-COTE-D-AZUR
202227;25;8365;4122;12608;215;106;324;52;PAYS-DE-LA-LOIRE
202227;25;1643;14;3272;48;0;96;28;NORMANDIE
202227;25;6726;3868;9584;110;63;157;32;HAUTS-DE-FRANCE
202227;25;8033;5039;11027;133;84;182;76;OCCITANIE
202227;25;19170;14839;23501;155;120;190;11;ILE-DE-FRANCE
202227;25;795;422;1168;230;122;338;94;CORSE
202227;25;3522;1461;5583;134;56;212;24;CENTRE-VAL-DE-LOIRE
202227;25;7509;4940;10078;218;143;293;53;BRETAGNE
202227;25;2118;593;3643;74;21;127;27;BOURGOGNE-FRANCHE-COMTE
202227;25;5965;3777;8153;73;46;100;84;AUVERGNE-RHONE-ALPES
202227;25;10324;7071;13577;168;115;221;75;NOUVELLE-AQUITAINE
202227;25;16815;12142;21488;297;214;380;44;GRAND EST
202226;25;9569;5874;13264;186;114;258;93;PROVENCE-ALPES-COTE-D-AZUR
202226;25;5436;2983;7889;139;76;202;52;PAYS-DE-LA-LOIRE
202226;25;1014;0;2073;30;0;61;28;NORMANDIE
202226;25;7253;4067;10439;119;67;171;32;HAUTS-DE-FRANCE
202226;25;9201;6282;12120;152;104;200;76;OCCITANIE
202226;25;16742;13013;20471;135;105;165;11;ILE-DE-FRANCE
202226;25;153;27;279;44;8;80;94;CORSE
202226;25;2642;1206;4078;100;45;155;24;CENTRE-VAL-DE-LOIRE
202226;25;4454;2700;6208;129;78;180;53;BRETAGNE
202226;25;2650;1352;3948;92;47;137;27;BOURGOGNE-FRANCHE-COMTE
202226;25;7142;4971;9313;87;61;113;84;AUVERGNE-RHONE-ALPES
202226;25;5697;3487;7907;93;57;129;75;NOUVELLE-AQUITAINE
202226;25;11192;7811;14573;198;138;258;44;GRAND EST
202225;25;8327;4617;12037;161;89;233;93;PROVENCE-ALPES-COTE-D-AZUR
202225;25;1519;563;2475;39;14;64;52;PAYS-DE-LA-LOIRE
202225;25;1466;88;2844;43;2;84;28;NORMANDIE
202225;25;5168;2853;7483;85;47;123;32;HAUTS-DE-FRANCE
202225;25;4088;2111;6065;67;34;100;76;OCCITANIE
202225;25;12539;9183;15895;101;74;128;11;ILE-DE-FRANCE
202225;25;171;25;317;49;7;91;94;CORSE
202225;25;2628;1131;4125;100;43;157;24;CENTRE-VAL-DE-LOIRE
202225;25;5180;3462;6898;150;100;200;53;BRETAGNE
202225;25;2814;1446;4182;98;50;146;27;BOURGOGNE-FRANCHE-COMTE
202225;25;5914;4041;7787;72;49;95;84;AUVERGNE-RHONE-ALPES
202225;25;4913;2994;6832;80;49;111;75;NOUVELLE-AQUITAINE
202225;25;9007;6075;11939;159;107;211;44;GRAND EST
202224;25;6468;3387;9549;125;65;185;93;PROVENCE-ALPES-COTE-D-AZUR
202224;25;1144;401;1887;29;10;48;52;PAYS-DE-LA-LOIRE
202224;25;1184;0;2513;35;0;74;28;NORMANDIE
202224;25;5866;3266;8466;96;53;139;32;HAUTS-DE-FRANCE
202224;25;3421;2015;4827;56;33;79;76;OCCITANIE
