geo_insee;geo_name;year;rrmse;alpha;mu;sigma;d_alpha;d_mu;d_sigma
75;NOUVELLE-AQUITAINE;1999-2000;0.3966696190200282;574.6087261165236;137.0088688696328;13.229811188536598;17.715792904519063;0.47098968290498017;0.47098968482662157
84;AUVERGNE-RHONE-ALPES;1999-2000;0.28114254300852215;864.7318521662478;134.09630083917423;18.162189813030583;20.22097737125266;0.4904088137589828;0.4904088118346765
27;BOURGOGNE-FRANCHE-COMTE;1999-2000;0.641219892656357;904.1117090547233;132.60311663947923;17.01025093194715;43.2248737093481;0.939056513390057;0.9390565134001414
53;BRETAGNE;1999-2000;0.5612771115095315;1012.1583904571797;126.395261044583;20.52265568164697;45.492303585992794;1.0651048883796606;1.0651048859608148
24;CENTRE-VAL-DE-LOIRE;1999-2000;0.5773321202833784;429.77448337934624;129.1479611640118;16.74382328663598;20.51130011542343;0.9227340859404157;0.9227340920632905
94;CORSE;1999-2000;inf;1e-10;357.0;50.0;2.7705753767564318e-11;43.511202242391036;27.492297014914442
11;ILE-DE-FRANCE;1999-2000;0.4482259156790487;594.7157487753171;126.31904592960302;20.07285421450437;21.915056740078978;0.8541057854484182;0.8541057817561319
76;OCCITANIE;1999-2000;0.26437339588327874;984.8262692474468;134.6939971393888;14.673482162416969;19.028422061483084;0.32737514834108955;0.3273751493224333
32;HAUTS-DE-FRANCE;1999-2000;0.4547171769826244;1391.2229040475395;130.99164204572793;14.504414688850284;45.87203925913027;0.5522311597734504;0.5522311601145783
28;NORMANDIE;1999-2000;0.8019840957122756;628.2679209483373;127.53063262519868;15.487333274708792;37.41810954492825;1.065081816030919;1.0650818166029121
52;PAYS-DE-LA-LOIRE;1999-2000;0.7932684159262746;719.1062997351399;136.66217231371658;13.905914939474595;41.295394296133416;0.9220988122967751;0.9220988131466304
93;PROVENCE-ALPES-COTE-D-AZUR;1999-2000;1.066432438751273;1163.0244642946502;138.5612666964439;13.897839721113252;89.32520153589961;1.2325422751402313;1.2325422709365481
44;GRAND EST;2000-2001;0.8776116825425533;97.46275200572602;137.41396004814885;58.95176043031289;11.519260809697249;8.037951229063951;8.132915104078416
75;NOUVELLE-AQUITAINE;2000-2001;0.9204532951247355;172.63612050781595;153.6682319394717;27.638820396480124;16.538035081021867;3.057321528843622;3.05732152043512
84;AUVERGNE-RHONE-ALPES;2000-2001;0.805393957380836;259.150765611347;121.72705185419242;69.62412022520178;30.19290544658208;9.460552933396855;10.057699101176226
27;BOURGOGNE-FRANCHE-COMTE;2000-2001;0.6039436889948997;470.9792453545113;156.2116431328277;10.849625411182911;18.946051629179;0.5039657919133822;0.5039658035256767
53;BRETAGNE;2000-2001;0.634430848057802;441.2057016627919;125.6178882639769;24.337675944199102;28.368952920304572;1.8069688412318365;1.8069688372039134
24;CENTRE-VAL-DE-LOIRE;2000-2001;0.6412424795664141;119.15696865407492;142.62523133390764;33.581518157226135;7.635179302479937;2.4846743443488175;2.484674634214034
94;CORSE;2000-2001;inf;1e-10;357.0;50.0;2.7705753767564318e-11;43.511202242391036;27.492297014914442
11;ILE-DE-FRANCE;2000-2001;0.745732812626257;169.44648343033523;154.95240037846477;34.505571897632365;14.250466578046327;3.350851037512951;3.350851091256945
76;OCCITANIE;2000-2001;0.610866067700534;150.81033109960075;116.28549504540865;50.93229855121362;11.721046736515776;4.566529147150208;4.628089043502749
32;HAUTS-DE-FRANCE;2000-2001;0.9297194794728988;1058.171230087359;155.7200841009185;8.575643249627621;81.4551728544898;0.7622537241972454;0.7622506354447053
28;NORMANDIE;2000-2001;0.916134088180726;110.57516730916319;141.82934725689705;39.92562328830548;11.234648517214186;4.684041895133159;4.684144626181086
52;PAYS-DE-LA-LOIRE;2000-2001;1.2181610595745826;132.6660891083949;154.64777329363702;65.24423578597667;21.43173776882455;12.158468294161006;12.290857734806004
93;PROVENCE-ALPES-COTE-D-AZUR;2000-2001;0.5993944180474617;562.4875366573831;147.77646438077022;15.486988658272216;26.91600819664896;0.8557247579213499;0.8557247579657906
44;GRAND EST;2001-2002;0.5167479891867189;485.6626429044619;156.03234630551015;11.300142676053996;22.098183840246644;0.5931186990747916;0.5996435633450368
75;NOUVELLE-AQUITAINE;2001-2002;0.4059560123469882;397.3737267774308;157.16603199877025;18.747729499716545;14.441208377758427;0.8156661354558721;0.8451998797829489
84;AUVERGNE-RHONE-ALPES;2001-2002;0.350085043175782;1323.6505800471612;157.33249423838;13.146929851871931;37.72849685990692;0.43263529384808613;0.44246541726909144
27;BOURGOGNE-FRANCHE-COMTE;2001-2002;0.43185627965249296;1759.739071408236;154.22316771423402;8.731176365454994;46.36602656227368;0.26559397993126804;0.2658781618552929
53;BRETAGNE;2001-2002;0.7832287616602305;454.90474722964547;163.11586054327788;18.520014973681867;36.93039500927578;1.7503782383572581;1.811614447013544
24;CENTRE-VAL-DE-LOIRE;2001-2002;0.5640234749277805;291.2420572990666;156.72576061883217;12.590097403556667;11.53670897159771;0.5755466968078812;0.5871422424523806
94;CORSE;2001-2002;inf;1e-10;357.0;50.0;2.7992868616855576e-11;43.962111815282356;27.7772024703779
11;ILE-DE-FRANCE;2001-2002;0.4884481662614743;493.7724822889204;151.70915510968325;10.463937624958355;20.098482763087997;0.49142739686682896;0.5028560043187816
76;OCCITANIE;2001-2002;0.28778223763604566;488.1215490635083;157.86138631259402;21.120656048852524;11.311917490413464;0.5933594149153787;0.6048803653464518
32;HAUTS-DE-FRANCE;2001-2002;0.6733008801247222;522.8568363119906;154.00756767827568;12.436529678587368;34.91692860878418;0.9607225636540812;0.9932805677600829
28;NORMANDIE;2001-2002;1.0582618074384105;142.44227541562702;155.54198726036276;9.151682290672694;15.80282379321086;1.172132583190239;1.1734570512239284
52;PAYS-DE-LA-LOIRE;2001-2002;0.6666287708787045;236.56543248981095;160.21653537328675;24.072641591026873;16.730898309992998;2.067291446473638;2.0821550327948373
93;PROVENCE-ALPES-COTE-D-AZUR;2001-2002;0.6168561980922697;561.3424439718531;156.54636766983188;18.233341609279208;28.116724166630874;1.0929867973770815;1.134606108229968
44;GRAND EST;2002-2003;0.46396125686456763;274.03239166534865;192.44675505575103;29.23123186131949;14.050600691764451;1.7306509223790196;1.7306509267666328
75;NOUVELLE-AQUITAINE;2002-2003;0.8368819988226778;396.8922054349284;178.25048502425562;11.769358525157317;30.991295939175004;1.061180673714842;1.061180671333157
84;AUVERGNE-RHONE-ALPES;2002-2003;0.7181447896954238;579.1590103582992;168.871809059025;20.653795872208814;46.69564024748787;1.9228604510425038;1.9228604478533162
27;BOURGOGNE-FRANCHE-COMTE;2002-2003;1.0687329892702813;163.12509351191216;186.77734746735095;29.240253577361024;15.8391763088058;3.27840289109068;3.2784028815996917
53;BRETAGNE;2002-2003;1.074326904366248;383.09687573382286;183.25941321121198;12.903925184214328;38.91420902296041;1.5135291936109263;1.5135291939757702
24;CENTRE-VAL-DE-LOIRE;2002-2003;1.4901948614632081;94.73911402812831;187.6151782914601;16.511138854924045;11.305411761411273;2.2751155858683516;2.2751155930451126
94;CORSE;2002-2003;inf;1e-10;364.0;50.0;2.7427296997893568e-11;43.073892593501476;27.215985431903682
11;ILE-DE-FRANCE;2002-2003;0.7784278053841547;82.87897830472119;199.63576312768652;36.5701194313043;7.936280102678746;4.043601468983944;4.043601545678301
76;OCCITANIE;2002-2003;0.9869466454078639;343.8627863306572;174.1036692535369;16.383984234066386;30.734652110457315;1.690954865591563;1.6909548657222095
32;HAUTS-DE-FRANCE;2002-2003;0.9225933442892251;628.4375392936697;167.01697266690755;7.027240528109398;42.41799281636878;0.5491262475045059;0.5461733358379584
28;NORMANDIE;2002-2003;1.4137496614323295;281.3721913330798;179.93620032299947;13.40011538541311;34.18285499268874;1.8797715274321618;1.8797715375495505
52;PAYS-DE-LA-LOIRE;2002-2003;0.6105497873740313;2333.143369600646;181.80021750892507;3.309291951376462;45.31359400251577;0.19850223863130234;0.09609107465216854
93;PROVENCE-ALPES-COTE-D-AZUR;2002-2003;0.5514320007508086;403.08312810209156;178.13838550703255;21.546762496476838;19.697946901033987;1.2158436649941506;1.21584366931518
44;GRAND EST;2003-2004;0.7988418571403557;675.5867782004437;101.82819490008156;11.900718682503884;45.45511780674355;0.9245793859211722;0.9245793891064685
75;NOUVELLE-AQUITAINE;2003-2004;0.6641135127667444;1046.8849971545483;100.45491039825706;11.957751049155581;51.80211511955087;0.6832307346413689;0.6832307352816911
84;AUVERGNE-RHONE-ALPES;2003-2004;0.5758551022123343;837.6113846500714;100.6584276208851;16.29883143584729;44.416107262726086;0.9979844176307128;0.9979844156742173
27;BOURGOGNE-FRANCHE-COMTE;2003-2004;0.6739168484631455;682.7357915144414;96.74721434959625;12.608850880524125;34.13381750117255;0.7279089637874959;0.7279089650712346
53;BRETAGNE;2003-2004;0.6915126935691652;911.1657966519454;98.26619401583302;12.17492241262967;45.88774102014516;0.7080025828375726;0.7080025811220574
24;CENTRE-VAL-DE-LOIRE;2003-2004;0.5151010982160715;1289.893737031313;95.84741877806123;9.835556345967323;39.8907835590658;0.3512260954882234;0.35122640494260715
94;CORSE;2003-2004;1.4707440563210912;79.42799005530613;120.00767782035794;32.56423402211936;11.047829028663868;5.230133898737387;5.230174335328953
11;ILE-DE-FRANCE;2003-2004;0.8943202185171653;748.3006935000421;98.65329738131567;10.621242333034392;52.75444715122789;0.8646246963625392;0.8646246008210202
76;OCCITANIE;2003-2004;0.642969424992668;1372.8268606742608;96.58986196849129;9.47665252152789;56.04476874711156;0.4467289550430328;0.44672779691844183
32;HAUTS-DE-FRANCE;2003-2004;0.8175797217568965;586.4058847692103;87.74995351719014;13.903848595229114;43.50507320848664;1.1910938541529743;1.1910938526876291
28;NORMANDIE;2003-2004;0.5749290101357516;701.9637908823453;88.7278609061047;17.119381883478106;29.520393583268746;0.831313595885985;0.8313135961977607
52;PAYS-DE-LA-LOIRE;2003-2004;0.6821731424614568;1079.018137691388;94.35446428372693;8.604664947689754;46.57131299667698;0.4288125447246564;0.42887141850286603
93;PROVENCE-ALPES-COTE-D-AZUR;2003-2004;0.8908504710778156;822.4430061751098;104.00520877770386;11.450504625075729;55.38410991486098;0.8903758380597828;0.8903758325718343
44;GRAND EST;2004-2005;0.530306232510436;760.4165562766076;164.0628364900882;17.748737803771967;34.0089128757906;0.9139457458009671;0.890470209629024
75;NOUVELLE-AQUITAINE;2004-2005;0.5609295501990608;805.2464154946634;165.5453125185068;18.82175104067903;36.954998306697874;0.993719174748012;0.9679060476535483
84;AUVERGNE-RHONE-ALPES;2004-2005;0.4579241105718576;1389.0314043349958;158.85524211828076;13.444487494092968;49.870427549394265;0.557648700813683;0.547992055567169
27;BOURGOGNE-FRANCHE-COMTE;2004-2005;0.4936201079969706;555.8571400334538;165.7833091803203;20.142824728897505;22.348418693461028;0.928504999160216;0.9023809165727905
53;BRETAGNE;2004-2005;0.5906988401301796;640.0159857635759;170.2258928157278;24.048940332720168;32.952781370688804;1.4140415777407116;1.3782119248408709
24;CENTRE-VAL-DE-LOIRE;2004-2005;0.6860682562179261;383.91946323631123;169.63246159512238;18.34661791126595;19.163603762384792;1.0575338799597798;1.0414050756796784
94;CORSE;2004-2005;inf;1e-10;357.0;50.0;2.7427296008177e-11;43.0738884718405;27.21598200523441
11;ILE-DE-FRANCE;2004-2005;0.45247602169498113;567.305885428813;162.35955890103816;17.13765380111374;22.236231891279242;0.7729215147464465;0.7516557536926093
76;OCCITANIE;2004-2005;0.5033600744095823;1217.2752315524526;159.4688421039058;9.97014835254073;40.151945538772715;0.3797815917488946;0.37958060699654966
32;HAUTS-DE-FRANCE;2004-2005;0.9534941185893478;826.6293054997279;159.18155114098997;15.429668448251734;63.26083232105334;1.3591939467657128;1.319772094096338
28;NORMANDIE;2004-2005;0.6678153539035508;681.2638758616918;170.05298805464406;16.062600844533144;34.68036987309379;0.9447439677763152;0.9395458446274855
52;PAYS-DE-LA-LOIRE;2004-2005;1.9786698797712543;743.9875404800425;164.28842793619413;17.79784311800175;104.78399621713805;2.886511472822317;2.8133727916262856
93;PROVENCE-ALPES-COTE-D-AZUR;2004-2005;0.5427144307322113;592.9683283703356;160.4023285232654;20.3823131825753;28.16617329949444;1.0939536739159748;1.0647061500980683
44;GRAND EST;2005-2006;0.8259457404685261;526.0458310634174;162.4197667469577;13.222241705892047;51.267847334454544;1.4879761137253107;1.487976117217617
75;NOUVELLE-AQUITAINE;2005-2006;0.58989417676674;176.88534940382672;183.34040321426605;34.69094535062296;12.024661422480198;2.7231182298356766;2.7231182283333513
84;AUVERGNE-RHONE-ALPES;2005-2006;0.6244794530537786;363.76032611655825;177.0327129431821;32.749305240390214;28.84453931837368;2.998608292166147;2.9986082835517887
27;BOURGOGNE-FRANCHE-COMTE;2005-2006;0.8685920930869436;199.23997327255273;153.04272359480586;12.411191426073533;15.22880172641032;1.0953983975607788;1.09539840030027
53;BRETAGNE;2005-2006;0.7001016639797131;753.9951691972527;167.66631844779857;9.767354438335945;43.086744062499974;0.6444985797090516;0.6444966333919437
24;CENTRE-VAL-DE-LOIRE;2005-2006;1.1988903047135095;153.27585604429143;158.8245250780233;31.190905933852772;19.23174223678464;4.518998943722872;4.5189989294520965
94;CORSE;2005-2006;0.3754531176539454;1043.772535208088;198.70796754818107;17.82551557563289;30.34100464721373;0.5983228126993826;0.5983228122907353
11;ILE-DE-FRANCE;2005-2006;0.6036124859958638;398.53280932538706;175.63832529790488;22.47272483958709;22.372585903966243;1.4567237716407364;1.4567237702317972
76;OCCITANIE;2005-2006;0.9163933613167313;304.6905999212329;173.81073313033357;18.22853677506901;22.716845382100896;1.5693150701367802;1.56931506180965
32;HAUTS-DE-FRANCE;2005-2006;0.9249937931977695;324.75823574268986;163.6494320882796;10.197906547471625;28.85500552787499;1.046264051765706;1.0462645524910423
28;NORMANDIE;2005-2006;0.7970316160339879;310.5280846294851;185.13473962988795;26.097982612113597;23.1025204596833;2.2419957629419724;2.241995762518128
52;PAYS-DE-LA-LOIRE;2005-2006;1.1208753637874231;849.5970570963153;168.39658838878634;4.677444673050089;46.92219817420216;0.37018817581383057;0.2749396356835041
93;PROVENCE-ALPES-COTE-D-AZUR;2005-2006;0.7469294113182996;242.33580431456065;172.18079378305504;26.200620963422715;19.70808126000113;2.460411313198042;2.4604113061177233
44;GRAND EST;2006-2007;0.543258091000708;513.9465080027765;166.3513629172919;12.572167707787532;23.544563917533797;0.6650468912168915;0.6650468900258532
75;NOUVELLE-AQUITAINE;2006-2007;0.8610481470231295;894.6314812417679;162.7162974964508;8.060127179723725;58.94861804008718;0.6132598864215183;0.6132477146418155
84;AUVERGNE-RHONE-ALPES;2006-2007;0.4863268381740908;617.6768409758752;156.7494388634082;17.36928084577179;28.4423808524657;0.9235402657077779;0.923540270137645
27;BOURGOGNE-FRANCHE-COMTE;2006-2007;0.685963450688694;707.547605969531;164.69666422553115;10.466633442736827;32.79739378601437;0.5602218077657223;0.5602219429251194
53;BRETAGNE;2006-2007;0.41143207365076406;706.9403587811823;160.1521814417804;12.667988031357787;22.969651288893523;0.4752790189651465;0.47527901835163155
24;CENTRE-VAL-DE-LOIRE;2006-2007;0.5035584246848482;1232.580186760119;156.81526795645888;7.147962911133406;31.403661544344924;0.20975542879170384;0.21087510461465764
94;CORSE;2006-2007;0.5969382746459763;737.213724892232;163.27180585957257;15.901105414690738;38.82619028225769;0.9670035184360356;0.9670035124681453
11;ILE-DE-FRANCE;2006-2007;0.6077366213378153;387.074891270651;161.3412151607904;18.189449315740614;20.34471021728747;1.1039398924285198;1.1039399008233641
76;OCCITANIE;2006-2007;0.43620728651842466;786.7190927003985;159.04547358565975;12.315642756534844;24.5488861419134;0.4437501910120781;0.4437501912623308
32;HAUTS-DE-FRANCE;2006-2007;0.6954191101320211;1027.9625933152793;165.01977669044453;11.990227088244518;46.065260992018274;0.6204303052692313;0.6204303063505724
28;NORMANDIE;2006-2007;0.5953353495160784;535.6445934827016;161.7097203742683;11.002086857714993;20.623180457371145;0.48912894121077405;0.48912892851962486
52;PAYS-DE-LA-LOIRE;2006-2007;1.0098441523964787;371.78421929831904;163.81422749319626;9.05101496172657;26.2038102100107;0.7366054998235907;0.7366264888061678
93;PROVENCE-ALPES-COTE-D-AZUR;2006-2007;0.515091392049919;909.3672556671155;159.6799711490733;13.473238032885542;34.60998468551894;0.592111433563238;0.592111434215522
44;GRAND EST;2007-2008;0.6374789738542478;361.7393871510333;156.1097967511643;32.26144790120294;23.040829523172878;2.475178596676629;2.3735944056205205
75;NOUVELLE-AQUITAINE;2007-2008;0.5804834258423321;514.298752564178;162.25385783696277;12.897970032878932;25.735764451502508;0.7447754688130087;0.7487749455719583
84;AUVERGNE-RHONE-ALPES;2007-2008;0.46038946419012;707.4702435617268;164.97485930173536;24.58306302974514;33.66792551683073;1.3963513832034935;1.427753739807099
27;BOURGOGNE-FRANCHE-COMTE;2007-2008;0.6219558183733813;279.96474549800064;163.55244003126415;24.201411069970618;16.682184915238928;1.7279598688641575;1.7631912374939824
53;BRETAGNE;2007-2008;0.44800935726490926;456.9568484466175;165.86988357305205;17.889545028798292;19.47545968320897;0.8817927641594563;0.903213825952134
24;CENTRE-VAL-DE-LOIRE;2007-2008;0.49955754645925443;378.9860511696632;165.46182960766902;23.881040801054287;17.276160642364196;1.2926927163399218;1.3276866253381394
94;CORSE;2007-2008;0.48692447282294965;690.8583175130065;158.3650042300635;13.388467883966788;27.083928179212414;0.6058273916396276;0.6180806655863802
11;ILE-DE-FRANCE;2007-2008;0.4731344745833838;274.17387562269687;160.4614010482726;32.27625319055242;13.093050687759073;1.8682080077903627;1.8098024547553904
76;OCCITANIE;2007-2008;0.5595256079393119;710.1795313649671;165.9040083216125;12.388463451117957;29.00471971390339;0.5841422520581151;0.5846492601498378
32;HAUTS-DE-FRANCE;2007-2008;0.7657256243499595;647.886658322494;160.36387792350575;16.955352315035608;41.48622555392648;1.2636449454276955;1.3108625799192986
28;NORMANDIE;2007-2008;0.798345312009954;388.7808018891664;163.29247162857783;10.087440082764259;22.180363417322734;0.664518483220199;0.6645669941262389
52;PAYS-DE-LA-LOIRE;2007-2008;0.6082292833730467;529.4516564163309;166.6201148198679;16.492672132281086;29.212558854347748;1.0502262872575483;1.0651860893991676
93;PROVENCE-ALPES-COTE-D-AZUR;2007-2008;0.3783013171592988;600.0241539974827;160.39536339305636;17.449375265425594;18.846544985125593;0.6395537443550012;0.664411450922661
44;GRAND EST;2008-2009;0.34859734493792405;824.4380438307271;146.3848286164167;13.240878408414488;22.315682850352534;0.4138455835381082;0.41384558450074155
75;NOUVELLE-AQUITAINE;2008-2009;0.6895462240515782;694.3530524577667;150.94664889535184;17.32198735098974;41.40503938914714;1.1927239520047876;1.1927239525362607
84;AUVERGNE-RHONE-ALPES;2008-2009;0.4400987229461384;1529.8211416630156;146.0933283748272;12.815830802464696;56.06392546796024;0.5423241945436704;0.5423241953474304
27;BOURGOGNE-FRANCHE-COMTE;2008-2009;0.39788660861875735;973.6428571047397;150.4927809689514;10.39569458146058;24.860423363460182;0.30650083604846656;0.30650093462519445
53;BRETAGNE;2008-2009;0.6581632550212027;903.1240902929351;140.69236985193345;12.048302471812951;49.48985644042436;0.7623668455759132;0.7623668438954971
24;CENTRE-VAL-DE-LOIRE;2008-2009;0.4155390467219128;638.886339130855;137.82730086397137;17.314156688990927;22.414978194084064;0.7014317691750562;0.7014317677197436
94;CORSE;2008-2009;0.4332968954933525;1017.6083977573273;150.97165008215833;14.027615756958923;32.59395043407932;0.5188114469433004;0.5188114485750238
11;ILE-DE-FRANCE;2008-2009;0.3607569007891495;326.3293375704283;133.65702265482722;23.58602673985437;11.139228477603568;0.9296578650934281;0.9296578667489855
76;OCCITANIE;2008-2009;0.8435332773016571;620.4549745899335;151.09830140376843;17.627298290974554;50.501530218850306;1.656721043655899;1.65672104134475
32;HAUTS-DE-FRANCE;2008-2009;1.0684598750807124;1359.291852618368;144.6643827744851;12.047717906237594;104.68565497957509;1.0713925449636426;1.0713925431404274
28;NORMANDIE;2008-2009;0.6971186310836104;876.3499226969342;141.79236347797365;8.703612355313483;37.861284035350494;0.4341961533566389;0.4341978488111809
52;PAYS-DE-LA-LOIRE;2008-2009;1.082473475057452;474.06924929176773;142.53671682699556;9.094858195425138;48.875870493682214;1.0827157252515374;1.0827370405719166
93;PROVENCE-ALPES-COTE-D-AZUR;2008-2009;0.39089470684754135;423.5052058667983;146.90747190442767;24.296444027893926;16.407953435268933;1.0869454450230653;1.0869454534501308
44;GRAND EST;2009-2010;0.6294175893906542;886.1725713711717;97.3325840979312;14.49659663916161;49.98932792913088;0.9354127166268774;0.8999370837501397
75;NOUVELLE-AQUITAINE;2009-2010;0.5372046977390096;575.1841192131333;96.88960062586605;17.57281067874485;27.45041163146872;0.9425843763531858;0.9152730580653079
84;AUVERGNE-RHONE-ALPES;2009-2010;0.5869494920131466;1112.792913786056;96.29606916061138;14.774234433588168;59.08599664637447;0.8987581253037195;0.8662053443547256
27;BOURGOGNE-FRANCHE-COMTE;2009-2010;0.6591590731461835;633.8790476186412;94.3106149870971;15.974981265255513;38.718351689019855;1.1173197079946189;1.0787043959159701
53;BRETAGNE;2009-2010;0.5443465370022853;650.4971464398466;101.26882816676265;16.584776908729708;35.758944299983135;1.008530034873181;0.9919178021598645
24;CENTRE-VAL-DE-LOIRE;2009-2010;0.6646094919002288;663.3442698485248;88.30390586953614;16.0377804804106;36.01488548208949;1.0053234179821524;0.986618299971149
94;CORSE;2009-2010;0.5940309088516241;519.7426758114676;99.96856258570814;14.758617509158045;26.847673018868985;0.8608966768094086;0.8278714333290996
11;ILE-DE-FRANCE;2009-2010;0.3211372236235248;400.6198884836031;71.59923654870208;31.909381977861294;12.931429580104936;1.172891221404229;1.1655102385448772
76;OCCITANIE;2009-2010;0.5988321822016653;836.7252801491952;96.73272939504396;15.183577893930462;47.45579216070191;0.9830583479328716;0.9461094891542218
32;HAUTS-DE-FRANCE;2009-2010;0.895234948224882;765.7589111089876;88.26987116702192;20.144417461439687;69.11122728470492;2.0757445902737155;2.014101710267313
28;NORMANDIE;2009-2010;0.9349276568478903;529.35186723762;93.32821554834429;18.869312651863027;51.44930519153782;2.0753720727686833;2.0128453902714476
52;PAYS-DE-LA-LOIRE;2009-2010;0.5918517893033466;1131.455880082989;99.18718606283058;10.700770089370797;46.09874456104357;0.5038706655579475;0.49475239347034905
93;PROVENCE-ALPES-COTE-D-AZUR;2009-2010;0.7543265957383806;738.2457184390356;93.61911633423384;15.843664968674851;53.061405817737;1.3068826327536904;1.2639988006162062
44;GRAND EST;2010-2011;0.3688976111387278;429.80000686844977;148.07323192005066;21.071992952258626;14.116260888323474;0.7991498830184393;0.7991498834390938
75;NOUVELLE-AQUITAINE;2010-2011;0.30133691219547015;506.0564583547865;144.66764909383465;23.546731488746527;13.67194783221107;0.7345670145278648;0.7345670141214266
84;AUVERGNE-RHONE-ALPES;2010-2011;0.29223185356739806;811.9744508414522;148.74417712315125;18.479487386463997;19.56225317073184;0.5140860279961096;0.5140860281222661
27;BOURGOGNE-FRANCHE-COMTE;2010-2011;0.5306089074552286;247.7158148887036;139.82834103741843;23.652195790417082;12.241725998747585;1.3496767177941162;1.349676719731733
53;BRETAGNE;2010-2011;0.3568265512717495;498.912244102046;136.63381573235955;21.305893888420584;17.37376142465525;0.8567198331808127;0.8567198316643967
24;CENTRE-VAL-DE-LOIRE;2010-2011;0.3181278333330591;635.9184827058815;135.16183555091524;18.586597965862744;15.8545662406331;0.535084279776997;0.5350842824284766
94;CORSE;2010-2011;0.607240381155529;1061.9835700559343;144.92109486838706;12.24064373171844;44.2293926050956;0.5886630886863867;0.5886630873877309
